sample_id,image_path,label_path,material_label
multicap-2024-07-30_15-58-54-000000,matador/texture_img/multicap-2024-07-30_15-58-54-000000.tiff,matador/label/multicap-2024-07-30_15-58-54-000000.txt,timber
multicap-2024-07-30_15-59-02-000000,matador/texture_img/multicap-2024-07-30_15-59-02-000000.tiff,matador/label/multicap-2024-07-30_15-59-02-000000.txt,timber
multicap-2024-07-30_15-59-17-000000,matador/texture_img/multicap-2024-07-30_15-59-17-000000.tiff,matador/label/multicap-2024-07-30_15-59-17-000000.txt,timber
multicap-2024-07-30_15-59-25-000000,matador/texture_img/multicap-2024-07-30_15-59-25-000000.tiff,matador/label/multicap-2024-07-30_15-59-25-000000.txt,timber
multicap-2024-07-30_15-59-33-000000,matador/texture_img/multicap-2024-07-30_15-59-33-000000.tiff,matador/label/multicap-2024-07-30_15-59-33-000000.txt,timber
multicap-2024-07-30_15-59-41-000000,matador/texture_img/multicap-2024-07-30_15-59-41-000000.tiff,matador/label/multicap-2024-07-30_15-59-41-000000.txt,timber
multicap-2024-07-30_15-59-50-000000,matador/texture_img/multicap-2024-07-30_15-59-50-000000.tiff,matador/label/multicap-2024-07-30_15-59-50-000000.txt,timber
multicap-2024-07-30_15-59-58-000000,matador/texture_img/multicap-2024-07-30_15-59-58-000000.tiff,matador/label/multicap-2024-07-30_15-59-58-000000.txt,timber
multicap-2024-07-30_16-00-07-000000,matador/texture_img/multicap-2024-07-30_16-00-07-000000.tiff,matador/label/multicap-2024-07-30_16-00-07-000000.txt,timber
multicap-2024-07-30_16-00-16-000000,matador/texture_img/multicap-2024-07-30_16-00-16-000000.tiff,matador/label/multicap-2024-07-30_16-00-16-000000.txt,timber
multicap-2024-07-30_16-00-32-000000,matador/texture_img/multicap-2024-07-30_16-00-32-000000.tiff,matador/label/multicap-2024-07-30_16-00-32-000000.txt,timber
multicap-2024-07-30_16-00-45-000000,matador/texture_img/multicap-2024-07-30_16-00-45-000000.tiff,matador/label/multicap-2024-07-30_16-00-45-000000.txt,timber
multicap-2024-07-30_16-00-53-000000,matador/texture_img/multicap-2024-07-30_16-00-53-000000.tiff,matador/label/multicap-2024-07-30_16-00-53-000000.txt,timber
multicap-2024-07-30_16-01-01-000000,matador/texture_img/multicap-2024-07-30_16-01-01-000000.tiff,matador/label/multicap-2024-07-30_16-01-01-000000.txt,timber
multicap-2024-07-30_16-01-11-000000,matador/texture_img/multicap-2024-07-30_16-01-11-000000.tiff,matador/label/multicap-2024-07-30_16-01-11-000000.txt,timber
multicap-2024-07-30_16-01-25-000000,matador/texture_img/multicap-2024-07-30_16-01-25-000000.tiff,matador/label/multicap-2024-07-30_16-01-25-000000.txt,timber
multicap-2024-07-30_16-01-42-000000,matador/texture_img/multicap-2024-07-30_16-01-42-000000.tiff,matador/label/multicap-2024-07-30_16-01-42-000000.txt,timber
multicap-2024-07-30_16-01-53-000000,matador/texture_img/multicap-2024-07-30_16-01-53-000000.tiff,matador/label/multicap-2024-07-30_16-01-53-000000.txt,timber
multicap-2024-07-30_16-02-03-000000,matador/texture_img/multicap-2024-07-30_16-02-03-000000.tiff,matador/label/multicap-2024-07-30_16-02-03-000000.txt,timber
multicap-2024-07-30_16-02-13-000000,matador/texture_img/multicap-2024-07-30_16-02-13-000000.tiff,matador/label/multicap-2024-07-30_16-02-13-000000.txt,timber
multicap-2024-07-30_16-02-21-000000,matador/texture_img/multicap-2024-07-30_16-02-21-000000.tiff,matador/label/multicap-2024-07-30_16-02-21-000000.txt,timber
multicap-2024-07-30_16-02-30-000000,matador/texture_img/multicap-2024-07-30_16-02-30-000000.tiff,matador/label/multicap-2024-07-30_16-02-30-000000.txt,timber
multicap-2024-07-30_16-02-40-000000,matador/texture_img/multicap-2024-07-30_16-02-40-000000.tiff,matador/label/multicap-2024-07-30_16-02-40-000000.txt,timber
multicap-2024-07-30_16-02-55-000000,matador/texture_img/multicap-2024-07-30_16-02-55-000000.tiff,matador/label/multicap-2024-07-30_16-02-55-000000.txt,timber
multicap-2024-07-30_16-03-08-000000,matador/texture_img/multicap-2024-07-30_16-03-08-000000.tiff,matador/label/multicap-2024-07-30_16-03-08-000000.txt,timber
multicap-2024-07-30_16-03-20-000000,matador/texture_img/multicap-2024-07-30_16-03-20-000000.tiff,matador/label/multicap-2024-07-30_16-03-20-000000.txt,timber
multicap-2024-07-30_16-03-29-000000,matador/texture_img/multicap-2024-07-30_16-03-29-000000.tiff,matador/label/multicap-2024-07-30_16-03-29-000000.txt,timber
multicap-2024-07-30_16-03-39-000000,matador/texture_img/multicap-2024-07-30_16-03-39-000000.tiff,matador/label/multicap-2024-07-30_16-03-39-000000.txt,timber
multicap-2024-07-30_16-04-00-000000,matador/texture_img/multicap-2024-07-30_16-04-00-000000.tiff,matador/label/multicap-2024-07-30_16-04-00-000000.txt,timber
multicap-2024-07-30_16-04-12-000000,matador/texture_img/multicap-2024-07-30_16-04-12-000000.tiff,matador/label/multicap-2024-07-30_16-04-12-000000.txt,timber
multicap-2024-07-30_16-04-24-000000,matador/texture_img/multicap-2024-07-30_16-04-24-000000.tiff,matador/label/multicap-2024-07-30_16-04-24-000000.txt,timber
multicap-2024-07-30_16-04-34-000000,matador/texture_img/multicap-2024-07-30_16-04-34-000000.tiff,matador/label/multicap-2024-07-30_16-04-34-000000.txt,timber
multicap-2024-07-30_16-04-46-000000,matador/texture_img/multicap-2024-07-30_16-04-46-000000.tiff,matador/label/multicap-2024-07-30_16-04-46-000000.txt,timber
multicap-2024-07-30_16-04-55-000000,matador/texture_img/multicap-2024-07-30_16-04-55-000000.tiff,matador/label/multicap-2024-07-30_16-04-55-000000.txt,timber
multicap-2024-07-30_16-05-04-000000,matador/texture_img/multicap-2024-07-30_16-05-04-000000.tiff,matador/label/multicap-2024-07-30_16-05-04-000000.txt,timber
multicap-2024-07-30_16-05-12-000000,matador/texture_img/multicap-2024-07-30_16-05-12-000000.tiff,matador/label/multicap-2024-07-30_16-05-12-000000.txt,timber
multicap-2024-07-30_16-05-21-000000,matador/texture_img/multicap-2024-07-30_16-05-21-000000.tiff,matador/label/multicap-2024-07-30_16-05-21-000000.txt,timber
multicap-2024-07-30_16-05-28-000000,matador/texture_img/multicap-2024-07-30_16-05-28-000000.tiff,matador/label/multicap-2024-07-30_16-05-28-000000.txt,timber
multicap-2024-07-30_16-05-38-000000,matador/texture_img/multicap-2024-07-30_16-05-38-000000.tiff,matador/label/multicap-2024-07-30_16-05-38-000000.txt,timber
multicap-2024-07-30_16-05-56-000000,matador/texture_img/multicap-2024-07-30_16-05-56-000000.tiff,matador/label/multicap-2024-07-30_16-05-56-000000.txt,timber
multicap-2024-07-30_16-06-05-000000,matador/texture_img/multicap-2024-07-30_16-06-05-000000.tiff,matador/label/multicap-2024-07-30_16-06-05-000000.txt,timber
multicap-2024-07-30_16-06-13-000000,matador/texture_img/multicap-2024-07-30_16-06-13-000000.tiff,matador/label/multicap-2024-07-30_16-06-13-000000.txt,timber
multicap-2024-07-30_16-06-23-000000,matador/texture_img/multicap-2024-07-30_16-06-23-000000.tiff,matador/label/multicap-2024-07-30_16-06-23-000000.txt,timber
multicap-2024-07-30_16-06-42-000000,matador/texture_img/multicap-2024-07-30_16-06-42-000000.tiff,matador/label/multicap-2024-07-30_16-06-42-000000.txt,timber
multicap-2024-07-30_16-06-55-000000,matador/texture_img/multicap-2024-07-30_16-06-55-000000.tiff,matador/label/multicap-2024-07-30_16-06-55-000000.txt,timber
multicap-2024-07-30_16-07-03-000000,matador/texture_img/multicap-2024-07-30_16-07-03-000000.tiff,matador/label/multicap-2024-07-30_16-07-03-000000.txt,timber
multicap-2024-07-30_16-07-13-000000,matador/texture_img/multicap-2024-07-30_16-07-13-000000.tiff,matador/label/multicap-2024-07-30_16-07-13-000000.txt,timber
multicap-2024-07-30_16-07-21-000000,matador/texture_img/multicap-2024-07-30_16-07-21-000000.tiff,matador/label/multicap-2024-07-30_16-07-21-000000.txt,timber
multicap-2024-07-30_16-07-33-000000,matador/texture_img/multicap-2024-07-30_16-07-33-000000.tiff,matador/label/multicap-2024-07-30_16-07-33-000000.txt,timber
multicap-2024-07-30_16-07-42-000000,matador/texture_img/multicap-2024-07-30_16-07-42-000000.tiff,matador/label/multicap-2024-07-30_16-07-42-000000.txt,timber
multicap-2024-07-30_16-07-55-000000,matador/texture_img/multicap-2024-07-30_16-07-55-000000.tiff,matador/label/multicap-2024-07-30_16-07-55-000000.txt,timber
multicap-2024-07-30_16-08-04-000000,matador/texture_img/multicap-2024-07-30_16-08-04-000000.tiff,matador/label/multicap-2024-07-30_16-08-04-000000.txt,timber
multicap-2024-07-30_16-08-13-000000,matador/texture_img/multicap-2024-07-30_16-08-13-000000.tiff,matador/label/multicap-2024-07-30_16-08-13-000000.txt,timber
multicap-2024-07-30_16-08-21-000000,matador/texture_img/multicap-2024-07-30_16-08-21-000000.tiff,matador/label/multicap-2024-07-30_16-08-21-000000.txt,timber
multicap-2024-07-30_16-08-30-000000,matador/texture_img/multicap-2024-07-30_16-08-30-000000.tiff,matador/label/multicap-2024-07-30_16-08-30-000000.txt,timber
multicap-2024-07-30_16-09-05-000000,matador/texture_img/multicap-2024-07-30_16-09-05-000000.tiff,matador/label/multicap-2024-07-30_16-09-05-000000.txt,timber
multicap-2024-07-30_16-09-24-000000,matador/texture_img/multicap-2024-07-30_16-09-24-000000.tiff,matador/label/multicap-2024-07-30_16-09-24-000000.txt,timber
multicap-2024-07-30_16-09-33-000000,matador/texture_img/multicap-2024-07-30_16-09-33-000000.tiff,matador/label/multicap-2024-07-30_16-09-33-000000.txt,timber
multicap-2024-07-30_16-09-41-000000,matador/texture_img/multicap-2024-07-30_16-09-41-000000.tiff,matador/label/multicap-2024-07-30_16-09-41-000000.txt,timber
multicap-2024-07-30_16-09-56-000000,matador/texture_img/multicap-2024-07-30_16-09-56-000000.tiff,matador/label/multicap-2024-07-30_16-09-56-000000.txt,timber
multicap-2024-07-30_16-10-07-000000,matador/texture_img/multicap-2024-07-30_16-10-07-000000.tiff,matador/label/multicap-2024-07-30_16-10-07-000000.txt,timber
multicap-2024-07-30_16-10-15-000000,matador/texture_img/multicap-2024-07-30_16-10-15-000000.tiff,matador/label/multicap-2024-07-30_16-10-15-000000.txt,timber
multicap-2024-07-30_16-10-23-000000,matador/texture_img/multicap-2024-07-30_16-10-23-000000.tiff,matador/label/multicap-2024-07-30_16-10-23-000000.txt,timber
multicap-2024-07-30_16-10-31-000000,matador/texture_img/multicap-2024-07-30_16-10-31-000000.tiff,matador/label/multicap-2024-07-30_16-10-31-000000.txt,timber
multicap-2024-07-30_16-10-39-000000,matador/texture_img/multicap-2024-07-30_16-10-39-000000.tiff,matador/label/multicap-2024-07-30_16-10-39-000000.txt,timber
multicap-2024-07-30_16-10-50-000000,matador/texture_img/multicap-2024-07-30_16-10-50-000000.tiff,matador/label/multicap-2024-07-30_16-10-50-000000.txt,timber
multicap-2024-07-30_16-10-59-000000,matador/texture_img/multicap-2024-07-30_16-10-59-000000.tiff,matador/label/multicap-2024-07-30_16-10-59-000000.txt,timber
multicap-2024-07-30_16-11-07-000000,matador/texture_img/multicap-2024-07-30_16-11-07-000000.tiff,matador/label/multicap-2024-07-30_16-11-07-000000.txt,timber
multicap-2024-07-30_16-11-16-000000,matador/texture_img/multicap-2024-07-30_16-11-16-000000.tiff,matador/label/multicap-2024-07-30_16-11-16-000000.txt,timber
multicap-2024-07-30_16-11-25-000000,matador/texture_img/multicap-2024-07-30_16-11-25-000000.tiff,matador/label/multicap-2024-07-30_16-11-25-000000.txt,timber
multicap-2024-07-30_16-11-37-000000,matador/texture_img/multicap-2024-07-30_16-11-37-000000.tiff,matador/label/multicap-2024-07-30_16-11-37-000000.txt,timber
multicap-2024-07-30_16-11-45-000000,matador/texture_img/multicap-2024-07-30_16-11-45-000000.tiff,matador/label/multicap-2024-07-30_16-11-45-000000.txt,timber
multicap-2024-07-30_16-11-56-000000,matador/texture_img/multicap-2024-07-30_16-11-56-000000.tiff,matador/label/multicap-2024-07-30_16-11-56-000000.txt,timber
multicap-2024-07-30_16-12-05-000000,matador/texture_img/multicap-2024-07-30_16-12-05-000000.tiff,matador/label/multicap-2024-07-30_16-12-05-000000.txt,timber
multicap-2024-07-30_16-12-15-000000,matador/texture_img/multicap-2024-07-30_16-12-15-000000.tiff,matador/label/multicap-2024-07-30_16-12-15-000000.txt,timber
multicap-2024-07-30_16-12-26-000000,matador/texture_img/multicap-2024-07-30_16-12-26-000000.tiff,matador/label/multicap-2024-07-30_16-12-26-000000.txt,timber
multicap-2024-07-30_16-12-34-000000,matador/texture_img/multicap-2024-07-30_16-12-34-000000.tiff,matador/label/multicap-2024-07-30_16-12-34-000000.txt,timber
multicap-2024-07-30_16-12-46-000000,matador/texture_img/multicap-2024-07-30_16-12-46-000000.tiff,matador/label/multicap-2024-07-30_16-12-46-000000.txt,timber
multicap-2024-07-30_16-12-56-000000,matador/texture_img/multicap-2024-07-30_16-12-56-000000.tiff,matador/label/multicap-2024-07-30_16-12-56-000000.txt,timber
multicap-2024-07-30_16-13-07-000000,matador/texture_img/multicap-2024-07-30_16-13-07-000000.tiff,matador/label/multicap-2024-07-30_16-13-07-000000.txt,timber
multicap-2024-07-30_16-13-16-000000,matador/texture_img/multicap-2024-07-30_16-13-16-000000.tiff,matador/label/multicap-2024-07-30_16-13-16-000000.txt,timber
multicap-2024-07-30_16-13-24-000000,matador/texture_img/multicap-2024-07-30_16-13-24-000000.tiff,matador/label/multicap-2024-07-30_16-13-24-000000.txt,timber
multicap-2024-07-30_16-13-32-000000,matador/texture_img/multicap-2024-07-30_16-13-32-000000.tiff,matador/label/multicap-2024-07-30_16-13-32-000000.txt,timber
multicap-2024-07-30_16-13-40-000000,matador/texture_img/multicap-2024-07-30_16-13-40-000000.tiff,matador/label/multicap-2024-07-30_16-13-40-000000.txt,timber
multicap-2024-07-30_16-13-54-000000,matador/texture_img/multicap-2024-07-30_16-13-54-000000.tiff,matador/label/multicap-2024-07-30_16-13-54-000000.txt,timber
multicap-2024-07-30_16-14-05-000000,matador/texture_img/multicap-2024-07-30_16-14-05-000000.tiff,matador/label/multicap-2024-07-30_16-14-05-000000.txt,timber
multicap-2024-07-30_16-14-12-000000,matador/texture_img/multicap-2024-07-30_16-14-12-000000.tiff,matador/label/multicap-2024-07-30_16-14-12-000000.txt,timber
multicap-2024-07-30_16-14-21-000000,matador/texture_img/multicap-2024-07-30_16-14-21-000000.tiff,matador/label/multicap-2024-07-30_16-14-21-000000.txt,timber
multicap-2024-07-30_16-14-35-000000,matador/texture_img/multicap-2024-07-30_16-14-35-000000.tiff,matador/label/multicap-2024-07-30_16-14-35-000000.txt,timber
multicap-2024-07-30_16-14-43-000000,matador/texture_img/multicap-2024-07-30_16-14-43-000000.tiff,matador/label/multicap-2024-07-30_16-14-43-000000.txt,timber
multicap-2024-07-30_16-14-51-000000,matador/texture_img/multicap-2024-07-30_16-14-51-000000.tiff,matador/label/multicap-2024-07-30_16-14-51-000000.txt,timber
multicap-2024-07-30_16-14-58-000000,matador/texture_img/multicap-2024-07-30_16-14-58-000000.tiff,matador/label/multicap-2024-07-30_16-14-58-000000.txt,timber
multicap-2024-07-30_16-15-09-000000,matador/texture_img/multicap-2024-07-30_16-15-09-000000.tiff,matador/label/multicap-2024-07-30_16-15-09-000000.txt,timber
multicap-2024-07-30_16-15-21-000000,matador/texture_img/multicap-2024-07-30_16-15-21-000000.tiff,matador/label/multicap-2024-07-30_16-15-21-000000.txt,timber
multicap-2024-07-30_16-15-31-000000,matador/texture_img/multicap-2024-07-30_16-15-31-000000.tiff,matador/label/multicap-2024-07-30_16-15-31-000000.txt,timber
multicap-2024-07-30_16-15-40-000000,matador/texture_img/multicap-2024-07-30_16-15-40-000000.tiff,matador/label/multicap-2024-07-30_16-15-40-000000.txt,timber
multicap-2024-07-30_16-15-51-000000,matador/texture_img/multicap-2024-07-30_16-15-51-000000.tiff,matador/label/multicap-2024-07-30_16-15-51-000000.txt,timber
multicap-2024-07-30_16-16-03-000000,matador/texture_img/multicap-2024-07-30_16-16-03-000000.tiff,matador/label/multicap-2024-07-30_16-16-03-000000.txt,timber
multicap-2024-07-30_16-16-13-000000,matador/texture_img/multicap-2024-07-30_16-16-13-000000.tiff,matador/label/multicap-2024-07-30_16-16-13-000000.txt,timber
multicap-2024-07-30_16-16-24-000000,matador/texture_img/multicap-2024-07-30_16-16-24-000000.tiff,matador/label/multicap-2024-07-30_16-16-24-000000.txt,timber
multicap-2024-07-30_16-16-35-000000,matador/texture_img/multicap-2024-07-30_16-16-35-000000.tiff,matador/label/multicap-2024-07-30_16-16-35-000000.txt,timber
multicap-2024-07-30_16-16-46-000000,matador/texture_img/multicap-2024-07-30_16-16-46-000000.tiff,matador/label/multicap-2024-07-30_16-16-46-000000.txt,timber
multicap-2024-07-30_16-16-59-000000,matador/texture_img/multicap-2024-07-30_16-16-59-000000.tiff,matador/label/multicap-2024-07-30_16-16-59-000000.txt,timber
multicap-2024-07-30_16-17-07-000000,matador/texture_img/multicap-2024-07-30_16-17-07-000000.tiff,matador/label/multicap-2024-07-30_16-17-07-000000.txt,timber
multicap-2024-07-30_16-17-16-000000,matador/texture_img/multicap-2024-07-30_16-17-16-000000.tiff,matador/label/multicap-2024-07-30_16-17-16-000000.txt,timber
multicap-2024-07-30_16-17-27-000000,matador/texture_img/multicap-2024-07-30_16-17-27-000000.tiff,matador/label/multicap-2024-07-30_16-17-27-000000.txt,timber
multicap-2024-07-30_16-17-37-000000,matador/texture_img/multicap-2024-07-30_16-17-37-000000.tiff,matador/label/multicap-2024-07-30_16-17-37-000000.txt,timber
multicap-2024-07-30_16-17-48-000000,matador/texture_img/multicap-2024-07-30_16-17-48-000000.tiff,matador/label/multicap-2024-07-30_16-17-48-000000.txt,timber
multicap-2024-07-30_16-17-56-000000,matador/texture_img/multicap-2024-07-30_16-17-56-000000.tiff,matador/label/multicap-2024-07-30_16-17-56-000000.txt,timber
multicap-2024-07-30_16-18-05-000000,matador/texture_img/multicap-2024-07-30_16-18-05-000000.tiff,matador/label/multicap-2024-07-30_16-18-05-000000.txt,timber
multicap-2024-07-30_16-18-17-000000,matador/texture_img/multicap-2024-07-30_16-18-17-000000.tiff,matador/label/multicap-2024-07-30_16-18-17-000000.txt,timber
multicap-2024-07-30_16-18-29-000000,matador/texture_img/multicap-2024-07-30_16-18-29-000000.tiff,matador/label/multicap-2024-07-30_16-18-29-000000.txt,timber
multicap-2024-07-30_16-18-36-000000,matador/texture_img/multicap-2024-07-30_16-18-36-000000.tiff,matador/label/multicap-2024-07-30_16-18-36-000000.txt,timber
multicap-2024-07-30_16-18-44-000000,matador/texture_img/multicap-2024-07-30_16-18-44-000000.tiff,matador/label/multicap-2024-07-30_16-18-44-000000.txt,timber
multicap-2024-07-30_16-18-52-000000,matador/texture_img/multicap-2024-07-30_16-18-52-000000.tiff,matador/label/multicap-2024-07-30_16-18-52-000000.txt,timber
multicap-2024-07-30_16-19-01-000000,matador/texture_img/multicap-2024-07-30_16-19-01-000000.tiff,matador/label/multicap-2024-07-30_16-19-01-000000.txt,timber
multicap-2024-07-30_16-19-12-000000,matador/texture_img/multicap-2024-07-30_16-19-12-000000.tiff,matador/label/multicap-2024-07-30_16-19-12-000000.txt,timber
multicap-2024-07-30_16-19-22-000000,matador/texture_img/multicap-2024-07-30_16-19-22-000000.tiff,matador/label/multicap-2024-07-30_16-19-22-000000.txt,timber
multicap-2024-07-30_16-19-37-000000,matador/texture_img/multicap-2024-07-30_16-19-37-000000.tiff,matador/label/multicap-2024-07-30_16-19-37-000000.txt,timber
multicap-2024-07-30_16-19-48-000000,matador/texture_img/multicap-2024-07-30_16-19-48-000000.tiff,matador/label/multicap-2024-07-30_16-19-48-000000.txt,timber
multicap-2024-07-30_16-19-56-000000,matador/texture_img/multicap-2024-07-30_16-19-56-000000.tiff,matador/label/multicap-2024-07-30_16-19-56-000000.txt,timber
multicap-2024-07-30_16-20-05-000000,matador/texture_img/multicap-2024-07-30_16-20-05-000000.tiff,matador/label/multicap-2024-07-30_16-20-05-000000.txt,timber
multicap-2024-07-30_16-20-16-000000,matador/texture_img/multicap-2024-07-30_16-20-16-000000.tiff,matador/label/multicap-2024-07-30_16-20-16-000000.txt,timber
multicap-2024-07-30_16-20-37-000000,matador/texture_img/multicap-2024-07-30_16-20-37-000000.tiff,matador/label/multicap-2024-07-30_16-20-37-000000.txt,timber
multicap-2024-07-30_16-20-47-000000,matador/texture_img/multicap-2024-07-30_16-20-47-000000.tiff,matador/label/multicap-2024-07-30_16-20-47-000000.txt,timber
multicap-2024-07-30_16-20-58-000000,matador/texture_img/multicap-2024-07-30_16-20-58-000000.tiff,matador/label/multicap-2024-07-30_16-20-58-000000.txt,timber
multicap-2024-07-30_16-21-07-000000,matador/texture_img/multicap-2024-07-30_16-21-07-000000.tiff,matador/label/multicap-2024-07-30_16-21-07-000000.txt,timber
multicap-2024-07-30_16-21-17-000000,matador/texture_img/multicap-2024-07-30_16-21-17-000000.tiff,matador/label/multicap-2024-07-30_16-21-17-000000.txt,timber
multicap-2024-07-30_16-21-27-000000,matador/texture_img/multicap-2024-07-30_16-21-27-000000.tiff,matador/label/multicap-2024-07-30_16-21-27-000000.txt,timber
multicap-2024-07-30_16-21-41-000000,matador/texture_img/multicap-2024-07-30_16-21-41-000000.tiff,matador/label/multicap-2024-07-30_16-21-41-000000.txt,timber
multicap-2024-07-30_16-21-52-000000,matador/texture_img/multicap-2024-07-30_16-21-52-000000.tiff,matador/label/multicap-2024-07-30_16-21-52-000000.txt,timber
multicap-2024-07-30_16-22-00-000000,matador/texture_img/multicap-2024-07-30_16-22-00-000000.tiff,matador/label/multicap-2024-07-30_16-22-00-000000.txt,timber
multicap-2024-07-30_16-22-07-000000,matador/texture_img/multicap-2024-07-30_16-22-07-000000.tiff,matador/label/multicap-2024-07-30_16-22-07-000000.txt,timber
multicap-2024-07-30_16-22-17-000000,matador/texture_img/multicap-2024-07-30_16-22-17-000000.tiff,matador/label/multicap-2024-07-30_16-22-17-000000.txt,timber
multicap-2024-07-30_16-22-28-000000,matador/texture_img/multicap-2024-07-30_16-22-28-000000.tiff,matador/label/multicap-2024-07-30_16-22-28-000000.txt,timber
multicap-2024-07-30_16-22-36-000000,matador/texture_img/multicap-2024-07-30_16-22-36-000000.tiff,matador/label/multicap-2024-07-30_16-22-36-000000.txt,timber
multicap-2024-07-30_16-22-44-000000,matador/texture_img/multicap-2024-07-30_16-22-44-000000.tiff,matador/label/multicap-2024-07-30_16-22-44-000000.txt,timber
multicap-2024-07-30_16-22-53-000000,matador/texture_img/multicap-2024-07-30_16-22-53-000000.tiff,matador/label/multicap-2024-07-30_16-22-53-000000.txt,timber
multicap-2024-07-30_16-23-01-000000,matador/texture_img/multicap-2024-07-30_16-23-01-000000.tiff,matador/label/multicap-2024-07-30_16-23-01-000000.txt,timber
multicap-2024-07-30_16-23-09-000000,matador/texture_img/multicap-2024-07-30_16-23-09-000000.tiff,matador/label/multicap-2024-07-30_16-23-09-000000.txt,timber
multicap-2024-07-30_16-23-17-000000,matador/texture_img/multicap-2024-07-30_16-23-17-000000.tiff,matador/label/multicap-2024-07-30_16-23-17-000000.txt,timber
multicap-2024-07-30_16-23-31-000000,matador/texture_img/multicap-2024-07-30_16-23-31-000000.tiff,matador/label/multicap-2024-07-30_16-23-31-000000.txt,timber
multicap-2024-07-30_16-23-41-000000,matador/texture_img/multicap-2024-07-30_16-23-41-000000.tiff,matador/label/multicap-2024-07-30_16-23-41-000000.txt,timber
multicap-2024-07-30_16-23-48-000000,matador/texture_img/multicap-2024-07-30_16-23-48-000000.tiff,matador/label/multicap-2024-07-30_16-23-48-000000.txt,timber
multicap-2024-07-30_16-24-19-000000,matador/texture_img/multicap-2024-07-30_16-24-19-000000.tiff,matador/label/multicap-2024-07-30_16-24-19-000000.txt,timber
multicap-2024-07-31_10-47-21-000000,matador/texture_img/multicap-2024-07-31_10-47-21-000000.tiff,matador/label/multicap-2024-07-31_10-47-21-000000.txt,gravel
multicap-2024-07-31_10-47-33-000000,matador/texture_img/multicap-2024-07-31_10-47-33-000000.tiff,matador/label/multicap-2024-07-31_10-47-33-000000.txt,gravel
multicap-2024-07-31_10-47-43-000000,matador/texture_img/multicap-2024-07-31_10-47-43-000000.tiff,matador/label/multicap-2024-07-31_10-47-43-000000.txt,gravel
multicap-2024-07-31_10-47-56-000000,matador/texture_img/multicap-2024-07-31_10-47-56-000000.tiff,matador/label/multicap-2024-07-31_10-47-56-000000.txt,gravel
multicap-2024-07-31_10-48-08-000000,matador/texture_img/multicap-2024-07-31_10-48-08-000000.tiff,matador/label/multicap-2024-07-31_10-48-08-000000.txt,gravel
multicap-2024-07-31_10-48-17-000000,matador/texture_img/multicap-2024-07-31_10-48-17-000000.tiff,matador/label/multicap-2024-07-31_10-48-17-000000.txt,gravel
multicap-2024-07-31_10-48-30-000000,matador/texture_img/multicap-2024-07-31_10-48-30-000000.tiff,matador/label/multicap-2024-07-31_10-48-30-000000.txt,gravel
multicap-2024-07-31_10-48-43-000000,matador/texture_img/multicap-2024-07-31_10-48-43-000000.tiff,matador/label/multicap-2024-07-31_10-48-43-000000.txt,gravel
multicap-2024-07-31_10-48-54-000000,matador/texture_img/multicap-2024-07-31_10-48-54-000000.tiff,matador/label/multicap-2024-07-31_10-48-54-000000.txt,gravel
multicap-2024-07-31_10-49-07-000000,matador/texture_img/multicap-2024-07-31_10-49-07-000000.tiff,matador/label/multicap-2024-07-31_10-49-07-000000.txt,gravel
multicap-2024-07-31_10-49-35-000000,matador/texture_img/multicap-2024-07-31_10-49-35-000000.tiff,matador/label/multicap-2024-07-31_10-49-35-000000.txt,gravel
multicap-2024-07-31_10-49-44-000000,matador/texture_img/multicap-2024-07-31_10-49-44-000000.tiff,matador/label/multicap-2024-07-31_10-49-44-000000.txt,gravel
multicap-2024-07-31_10-49-54-000000,matador/texture_img/multicap-2024-07-31_10-49-54-000000.tiff,matador/label/multicap-2024-07-31_10-49-54-000000.txt,gravel
multicap-2024-07-31_10-50-03-000000,matador/texture_img/multicap-2024-07-31_10-50-03-000000.tiff,matador/label/multicap-2024-07-31_10-50-03-000000.txt,gravel
multicap-2024-07-31_10-50-15-000000,matador/texture_img/multicap-2024-07-31_10-50-15-000000.tiff,matador/label/multicap-2024-07-31_10-50-15-000000.txt,gravel
multicap-2024-07-31_10-50-25-000000,matador/texture_img/multicap-2024-07-31_10-50-25-000000.tiff,matador/label/multicap-2024-07-31_10-50-25-000000.txt,gravel
multicap-2024-07-31_10-50-50-000000,matador/texture_img/multicap-2024-07-31_10-50-50-000000.tiff,matador/label/multicap-2024-07-31_10-50-50-000000.txt,gravel
multicap-2024-07-31_10-50-59-000000,matador/texture_img/multicap-2024-07-31_10-50-59-000000.tiff,matador/label/multicap-2024-07-31_10-50-59-000000.txt,gravel
multicap-2024-07-31_10-51-13-000000,matador/texture_img/multicap-2024-07-31_10-51-13-000000.tiff,matador/label/multicap-2024-07-31_10-51-13-000000.txt,gravel
multicap-2024-07-31_10-51-24-000000,matador/texture_img/multicap-2024-07-31_10-51-24-000000.tiff,matador/label/multicap-2024-07-31_10-51-24-000000.txt,gravel
multicap-2024-07-31_10-51-34-000000,matador/texture_img/multicap-2024-07-31_10-51-34-000000.tiff,matador/label/multicap-2024-07-31_10-51-34-000000.txt,gravel
multicap-2024-07-31_10-51-43-000000,matador/texture_img/multicap-2024-07-31_10-51-43-000000.tiff,matador/label/multicap-2024-07-31_10-51-43-000000.txt,concrete
multicap-2024-07-31_10-52-09-000000,matador/texture_img/multicap-2024-07-31_10-52-09-000000.tiff,matador/label/multicap-2024-07-31_10-52-09-000000.txt,gravel
